ROI_number,X_MNI,Y_MNI,Z_MNI,VOL,Frontal_L,Frontal_R,Insula_L,Insula_R,Occipital_L,Occipital_R,Parietal_L,Parietal_R,Subcortical_L,Subcortical_R,Temporal_L,Temporal_R
325,34.681,17.936,56.106,94,0,1,0,0,0,0,0,0,0,0,0,0
326,-43.8,32.289,31.178,90,1,0,0,0,0,0,0,0,0,0,0,0
327,6,57.922,-12.369,103,0.029126,0.97087,0,0,0,0,0,0,0,0,0,0
328,-38.078,42.338,-10.571,77,1,0,0,0,0,0,0,0,0,0,0,0
329,-13.755,-13.717,66.245,106,1,0,0,0,0,0,0,0,0,0,0,0
330,22.396,13.64,55.748,111,0,1,0,0,0,0,0,0,0,0,0,0
331,8.2626,38.02,-18.788,99,0,1,0,0,0,0,0,0,0,0,0,0
332,-51.587,35.63,-2.4565,92,1,0,0,0,0,0,0,0,0,0,0,0
333,-50.939,-13.091,50.242,66,1,0,0,0,0,0,0,0,0,0,0,0
334,-5.0575,65.747,1.5862,87,1,0,0,0,0,0,0,0,0,0,0,0
335,41.143,4.5357,47.804,112,0,1,0,0,0,0,0,0,0,0,0,0
336,-45.385,7.2923,2.1231,65,1,0,0,0,0,0,0,0,0,0,0,0
337,42.202,39.82,9.3933,89,0,1,0,0,0,0,0,0,0,0,0,0
338,-23.605,63.632,5.7105,76,1,0,0,0,0,0,0,0,0,0,0,0
339,5.4035,22.561,50.509,114,0.017544,0.98246,0,0,0,0,0,0,0,0,0,0
340,-5.4087,0.90435,49.687,115,1,0,0,0,0,0,0,0,0,0,0,0
341,35.03,40.626,-8.8485,99,0,1,0,0,0,0,0,0,0,0,0,0
342,-53.13,-13.159,37.536,69,1,0,0,0,0,0,0,0,0,0,0,0
343,-21.477,32.18,53.297,111,1,0,0,0,0,0,0,0,0,0,0,0
344,30.077,48.846,34.788,104,0,1,0,0,0,0,0,0,0,0,0,0
345,-13.415,25.508,-16.8,65,1,0,0,0,0,0,0,0,0,0,0,0
346,5.2034,32.458,37.441,118,0.067797,0.9322,0,0,0,0,0,0,0,0,0,0
347,-54.245,12.755,26.49,98,1,0,0,0,0,0,0,0,0,0,0,0
348,7.5181,50.313,44.602,83,0,1,0,0,0,0,0,0,0,0,0,0
349,0.57407,36.481,-26.574,108,0.52778,0.47222,0,0,0,0,0,0,0,0,0,0
350,14.901,-23.978,75.297,91,0,1,0,0,0,0,0,0,0,0,0,0
351,-38.928,49.594,21.043,69,1,0,0,0,0,0,0,0,0,0,0,0
352,42.642,20.422,48.899,109,0,1,0,0,0,0,0,0,0,0,0,0
353,-5.2,13.812,59.388,85,1,0,0,0,0,0,0,0,0,0,0,0
354,-8.5366,41.78,-2.7317,82,1,0,0,0,0,0,0,0,0,0,0,0
355,54.848,25.232,24.141,99,0,1,0,0,0,0,0,0,0,0,0,0
356,-6.7805,-14.634,74.512,82,1,0,0,0,0,0,0,0,0,0,0,0
357,-38.829,18,44.317,82,1,0,0,0,0,0,0,0,0,0,0,0
358,30.686,7.8824,53.255,102,0,1,0,0,0,0,0,0,0,0,0,0
359,19.556,55.506,-15.432,81,0,1,0,0,0,0,0,0,0,0,0,0
360,-32.265,44.289,-16.41,83,1,0,0,0,0,0,0,0,0,0,0,0
361,-31.371,54.539,22.045,89,1,0,0,0,0,0,0,0,0,0,0,0
362,-10.702,9.2982,-17.193,57,1,0,0,0,0,0,0,0,0,0,0,0
363,-30.753,0.21505,54.731,93,1,0,0,0,0,0,0,0,0,0,0,0
364,4.9425,65.632,3.6092,87,0,1,0,0,0,0,0,0,0,0,0,0
365,-28.689,56.333,-12.556,90,1,0,0,0,0,0,0,0,0,0,0,0
366,-25.165,4.5631,67.534,103,1,0,0,0,0,0,0,0,0,0,0,0
367,-1.008,25.44,28.784,125,0.72,0.28,0,0,0,0,0,0,0,0,0,0
368,44.824,40.882,25.608,102,0,1,0,0,0,0,0,0,0,0,0,0
369,51.035,38.4,-10.941,85,0,1,0,0,0,0,0,0,0,0,0,0
370,9.7941,-13.441,41,68,0,1,0,0,0,0,0,0,0,0,0,0
371,50.634,0.53659,49.756,82,0,1,0,0,0,0,0,0,0,0,0,0
372,-48.833,3.4762,48.69,84,1,0,0,0,0,0,0,0,0,0,0,0
373,-31.383,36.815,-12.296,81,1,0,0,0,0,0,0,0,0,0,0,0
374,-5.4146,66.39,-8.0976,82,1,0,0,0,0,0,0,0,0,0,0,0
375,-6.3529,55.255,24.49,102,1,0,0,0,0,0,0,0,0,0,0,0
376,5.2644,34.276,15.195,87,0,1,0,0,0,0,0,0,0,0,0,0
377,-45.263,-19.333,45.439,57,1,0,0,0,0,0,0,0,0,0,0,0
378,45.72,43.738,-5.4953,107,0,1,0,0,0,0,0,0,0,0,0,0
379,17.333,51.515,32.727,66,0,1,0,0,0,0,0,0,0,0,0,0
380,-18.405,62.919,21.378,74,1,0,0,0,0,0,0,0,0,0,0,0
381,41.522,-7.3261,61,92,0,1,0,0,0,0,0,0,0,0,0,0
382,-11.435,31.835,-23.976,85,1,0,0,0,0,0,0,0,0,0,0,0
383,-26.653,23.347,56.358,95,1,0,0,0,0,0,0,0,0,0,0,0
384,14.538,62.051,-17.538,78,0,1,0,0,0,0,0,0,0,0,0,0
385,57.319,17.648,16.593,91,0,1,0,0,0,0,0,0,0,0,0,0
386,-46.282,20,43.769,78,1,0,0,0,0,0,0,0,0,0,0,0
387,-5.3958,-23.229,66.75,96,1,0,0,0,0,0,0,0,0,0,0,0
388,20.672,60.269,23.731,119,0,1,0,0,0,0,0,0,0,0,0,0
389,13.63,-6.0217,73.109,92,0,1,0,0,0,0,0,0,0,0,0,0
390,9.5269,60.28,11.312,93,0,1,0,0,0,0,0,0,0,0,0,0
391,-58.974,2.3846,27.179,78,1,0,0,0,0,0,0,0,0,0,0,0
392,46.989,11.376,4.5376,93,0,1,0,0,0,0,0,0,0,0,0,0
393,34.463,33.811,-17.368,95,0,1,0,0,0,0,0,0,0,0,0,0
394,-53.663,23.96,13.465,101,1,0,0,0,0,0,0,0,0,0,0,0
395,-7,-15.387,45.161,62,1,0,0,0,0,0,0,0,0,0,0,0
396,59.757,0.59459,33.973,74,0,1,0,0,0,0,0,0,0,0,0,0
397,4.5455,10.364,61.325,77,0,1,0,0,0,0,0,0,0,0,0,0
398,-4.9286,-30.881,73.167,84,1,0,0,0,0,0,0,0,0,0,0,0
399,-2.8056,35.444,-2.3333,72,1,0,0,0,0,0,0,0,0,0,0,0
400,23.318,7.5455,67.636,88,0,1,0,0,0,0,0,0,0,0,0,0
401,-33.3,-20.35,50.7,40,1,0,0,0,0,0,0,0,0,0,0,0
402,-8.5283,58.453,-6.8679,106,1,0,0,0,0,0,0,0,0,0,0,0
403,-30.391,62.851,-2.7586,87,1,0,0,0,0,0,0,0,0,0,0,0
404,-28.957,15.913,49.326,92,1,0,0,0,0,0,0,0,0,0,0,0
405,-43.728,15.926,0.59259,81,1,0,0,0,0,0,0,0,0,0,0,0
406,26.145,35.291,49.818,110,0,1,0,0,0,0,0,0,0,0,0,0
407,-14.609,38.07,50.417,115,1,0,0,0,0,0,0,0,0,0,0,0
408,34.298,61.702,4.5532,94,0,1,0,0,0,0,0,0,0,0,0,0
409,5.6167,-12.217,60.367,120,0,1,0,0,0,0,0,0,0,0,0,0
410,6.2093,27.256,-24.884,86,0,1,0,0,0,0,0,0,0,0,0,0
411,-30.676,21.865,-15.162,74,1,0,0,0,0,0,0,0,0,0,0,0
412,-31.837,40.395,28.209,86,1,0,0,0,0,0,0,0,0,0,0,0
413,-31.448,-12.667,68,87,1,0,0,0,0,0,0,0,0,0,0,0
414,11.195,69.732,-1.9024,82,0,1,0,0,0,0,0,0,0,0,0,0
415,9.4286,40.527,30.747,91,0,1,0,0,0,0,0,0,0,0,0,0
416,-51.57,33.646,7.5696,79,1,0,0,0,0,0,0,0,0,0,0,0
417,-22.388,-15.359,63.67,103,1,0,0,0,0,0,0,0,0,0,0,0
418,6.2899,-19.913,74.899,69,0,1,0,0,0,0,0,0,0,0,0,0
419,-5.5882,53.882,-15.98,102,1,0,0,0,0,0,0,0,0,0,0,0
420,-20.43,51.494,36.506,79,1,0,0,0,0,0,0,0,0,0,0,0
421,-54.608,-7.443,43.747,79,1,0,0,0,0,0,0,0,0,0,0,0
422,54,21.841,2,88,0,1,0,0,0,0,0,0,0,0,0,0
423,16.355,50.542,40.28,107,0,1,0,0,0,0,0,0,0,0,0,0
424,35.86,15.649,27.614,57,0,1,0,0,0,0,0,0,0,0,0,0
425,4.1,5.85,31.125,80,0,1,0,0,0,0,0,0,0,0,0,0
426,40.795,50.318,20.864,88,0,1,0,0,0,0,0,0,0,0,0,0
427,-40.85,-15.625,53.75,80,1,0,0,0,0,0,0,0,0,0,0,0
428,-1.1603,14.565,42.901,131,0.70229,0.29771,0,0,0,0,0,0,0,0,0,0
429,50.04,15.564,42.495,101,0,1,0,0,0,0,0,0,0,0,0,0
430,8.2286,53.524,20.305,105,0,1,0,0,0,0,0,0,0,0,0,0
431,28.816,35.041,33.98,98,0,1,0,0,0,0,0,0,0,0,0,0
432,-52.872,4.6923,18.513,78,1,0,0,0,0,0,0,0,0,0,0,0
433,-6.963,46.222,25.185,108,1,0,0,0,0,0,0,0,0,0,0,0
434,-6.0741,-6.4691,70.049,81,1,0,0,0,0,0,0,0,0,0,0,0
435,-37.833,44.143,30.048,84,1,0,0,0,0,0,0,0,0,0,0,0
436,29.229,62.167,14.688,96,0,1,0,0,0,0,0,0,0,0,0,0
437,27.852,52.111,-10.722,108,0,1,0,0,0,0,0,0,0,0,0,0
438,-44.348,13.174,27.609,92,1,0,0,0,0,0,0,0,0,0,0,0
439,-4.9358,-5.9266,59.284,109,1,0,0,0,0,0,0,0,0,0,0,0
440,-16.042,-24.167,69.333,96,1,0,0,0,0,0,0,0,0,0,0,0
441,-50.071,27.857,-7.0238,84,1,0,0,0,0,0,0,0,0,0,0,0
442,53.756,-9.6098,45.463,82,0,1,0,0,0,0,0,0,0,0,0,0
443,37.339,14.464,46.268,112,0,1,0,0,0,0,0,0,0,0,0,0
444,-38.032,40.254,21.143,63,1,0,0,0,0,0,0,0,0,0,0,0
445,47.65,28.388,5.0874,103,0,1,0,0,0,0,0,0,0,0,0,0
446,34.706,4.7451,61.49,102,0,1,0,0,0,0,0,0,0,0,0,0
447,-5.1954,52.115,42.874,87,1,0,0,0,0,0,0,0,0,0,0,0
448,9.8919,26.919,41.946,74,0,1,0,0,0,0,0,0,0,0,0,0
449,-57.295,13.886,17.977,88,1,0,0,0,0,0,0,0,0,0,0,0
450,-29.407,34.926,44.852,108,1,0,0,0,0,0,0,0,0,0,0,0
451,-2.1395,-8.8837,33.535,43,1,0,0,0,0,0,0,0,0,0,0,0
452,44.124,53.732,2.3505,97,0,1,0,0,0,0,0,0,0,0,0,0
453,-22.135,15.146,56.674,89,1,0,0,0,0,0,0,0,0,0,0,0
454,-63.636,-7.6364,21.045,44,1,0,0,0,0,0,0,0,0,0,0,0
455,-7.0991,56.288,4.1802,111,1,0,0,0,0,0,0,0,0,0,0,0
456,54.375,-1.525,9.6,80,0,1,0,0,0,0,0,0,0,0,0,0
457,9.3696,5.587,47.435,92,0,1,0,0,0,0,0,0,0,0,0,0
458,5.5405,39.243,-2.6216,74,0.013514,0.98649,0,0,0,0,0,0,0,0,0,0
459,-25.844,62.26,16.442,77,1,0,0,0,0,0,0,0,0,0,0,0
460,13.3,34.44,55.88,100,0,1,0,0,0,0,0,0,0,0,0,0
461,61.548,4.7381,25.929,84,0,1,0,0,0,0,0,0,0,0,0,0
462,33.902,-2.6078,53.686,102,0,1,0,0,0,0,0,0,0,0,0,0
463,-3.5556,28.028,-25.333,72,1,0,0,0,0,0,0,0,0,0,0,0
464,28.96,11.84,61.653,75,0,1,0,0,0,0,0,0,0,0,0,0
465,2.3429,14.724,34.057,105,0.34286,0.65714,0,0,0,0,0,0,0,0,0,0
466,-6.2653,24.041,47.592,98,1,0,0,0,0,0,0,0,0,0,0,0
467,-20.554,63.59,-4.6024,83,1,0,0,0,0,0,0,0,0,0,0,0
468,-36.59,27.016,1.8033,61,1,0,0,0,0,0,0,0,0,0,0,0
469,21.941,18.634,62.792,101,0,1,0,0,0,0,0,0,0,0,0,0
470,2.4815,36.778,27.574,108,0.25,0.75,0,0,0,0,0,0,0,0,0,0
471,-17.616,10.525,68.222,99,1,0,0,0,0,0,0,0,0,0,0,0
472,-35.647,4.6275,33.412,51,1,0,0,0,0,0,0,0,0,0,0,0
473,-50.812,-0.8125,4.1875,64,1,0,0,0,0,0,0,0,0,0,0,0
474,-29.094,50.812,9.3438,64,1,0,0,0,0,0,0,0,0,0,0,0
475,-4.5263,15.825,-15.088,57,1,0,0,0,0,0,0,0,0,0,0,0
476,38.255,44.681,31.596,94,0,1,0,0,0,0,0,0,0,0,0,0
477,-44.171,12.366,50.024,82,1,0,0,0,0,0,0,0,0,0,0,0
478,-5.5682,45.364,-25.886,88,1,0,0,0,0,0,0,0,0,0,0,0
479,56.036,15.009,26.36,111,0,1,0,0,0,0,0,0,0,0,0,0
480,9.4808,-5.1731,53.538,104,0,1,0,0,0,0,0,0,0,0,0,0
481,45.381,20.351,-0.37113,97,0,1,0,0,0,0,0,0,0,0,0,0
482,-13.143,49.175,8.5397,63,1,0,0,0,0,0,0,0,0,0,0,0
483,23.846,1.8291,60.393,117,0,1,0,0,0,0,0,0,0,0,0,0
484,24.395,44.667,43.901,81,0,1,0,0,0,0,0,0,0,0,0,0
485,-39.573,30.24,22.16,75,1,0,0,0,0,0,0,0,0,0,0,0
486,14.561,47.707,-20.951,82,0,1,0,0,0,0,0,0,0,0,0,0
487,0.40984,3.8525,41.607,122,0.54918,0.45082,0,0,0,0,0,0,0,0,0,0
488,51.125,27.396,-6.5208,96,0,1,0,0,0,0,0,0,0,0,0,0
489,-10.822,50.74,-2.7397,73,1,0,0,0,0,0,0,0,0,0,0,0
490,-42.247,33.101,-9.236,89,1,0,0,0,0,0,0,0,0,0,0,0
491,43.851,0.61702,56.021,94,0,1,0,0,0,0,0,0,0,0,0,0
492,-23.58,-3.3613,60.79,119,1,0,0,0,0,0,0,0,0,0,0,0
493,24.598,-19.34,71.381,97,0,1,0,0,0,0,0,0,0,0,0,0
494,57.763,-0.20339,20.169,59,0,1,0,0,0,0,0,0,0,0,0,0
495,-3.7222,28.611,18.056,72,1,0,0,0,0,0,0,0,0,0,0,0
496,-4,33.237,34.165,97,1,0,0,0,0,0,0,0,0,0,0,0
497,-54.987,21.6,22.373,75,1,0,0,0,0,0,0,0,0,0,0,0
498,10.138,9.931,-17.207,58,0,1,0,0,0,0,0,0,0,0,0,0
499,31.849,56.151,23.038,106,0,1,0,0,0,0,0,0,0,0,0,0
500,-38.962,19.231,8.8077,52,1,0,0,0,0,0,0,0,0,0,0,0
501,-5.5699,43.247,50.151,93,1,0,0,0,0,0,0,0,0,0,0,0
502,-36.547,-7.3053,53.621,95,1,0,0,0,0,0,0,0,0,0,0,0
503,6.4,44.648,21.886,105,0,1,0,0,0,0,0,0,0,0,0,0
504,30.545,43.818,-15.584,77,0,1,0,0,0,0,0,0,0,0,0,0
505,-50.405,10.152,43.139,79,1,0,0,0,0,0,0,0,0,0,0,0
506,-17.044,22.885,61.257,113,1,0,0,0,0,0,0,0,0,0,0,0
507,22.523,67.409,0.77273,88,0,1,0,0,0,0,0,0,0,0,0,0
508,51.96,20.101,34.667,99,0,1,0,0,0,0,0,0,0,0,0,0
509,5.1765,49.529,30.723,119,0.05042,0.94958,0,0,0,0,0,0,0,0,0,0
510,-37.081,51.405,-12.649,74,1,0,0,0,0,0,0,0,0,0,0,0
511,-3.8272,61.605,11.728,81,1,0,0,0,0,0,0,0,0,0,0,0
512,-0.49573,51.59,17.47,117,0.68376,0.31624,0,0,0,0,0,0,0,0,0,0
513,-7.5309,-9.037,51.852,81,1,0,0,0,0,0,0,0,0,0,0,0
514,-22.351,49.965,24.947,57,1,0,0,0,0,0,0,0,0,0,0,0
515,50.333,40.067,12.844,90,0,1,0,0,0,0,0,0,0,0,0,0
516,-58.704,0.8169,8.8451,71,1,0,0,0,0,0,0,0,0,0,0,0
517,-50.84,31.14,19.96,100,1,0,0,0,0,0,0,0,0,0,0,0
518,-0.59504,46.512,-0.54545,121,0.68595,0.31405,0,0,0,0,0,0,0,0,0,0
519,11.652,18.203,-16.464,69,0,1,0,0,0,0,0,0,0,0,0,0
520,32.741,39.815,40.815,108,0,1,0,0,0,0,0,0,0,0,0,0
521,13.733,66.324,17.619,105,0,1,0,0,0,0,0,0,0,0,0,0
522,-25.102,6.6122,57.49,98,1,0,0,0,0,0,0,0,0,0,0,0
523,5.8655,32.924,48.134,119,0,1,0,0,0,0,0,0,0,0,0,0
524,-35.979,55.596,13.234,94,1,0,0,0,0,0,0,0,0,0,0,0
525,43.66,34.12,-12.08,100,0,1,0,0,0,0,0,0,0,0,0,0
526,28.667,24.162,55.96,99,0,1,0,0,0,0,0,0,0,0,0,0
527,10.467,45.422,3.1111,90,0,1,0,0,0,0,0,0,0,0,0,0
528,-41.429,0.61538,47.429,91,1,0,0,0,0,0,0,0,0,0,0,0
529,-47.417,43.312,1.9792,96,1,0,0,0,0,0,0,0,0,0,0,0
530,-39.842,-20,40.474,38,1,0,0,0,0,0,0,0,0,0,0,0
531,21.677,-10.667,71.806,93,0,1,0,0,0,0,0,0,0,0,0,0
532,9.6364,66.416,-11.532,77,0,1,0,0,0,0,0,0,0,0,0,0
533,-48.988,14.871,19.012,85,1,0,0,0,0,0,0,0,0,0,0,0
534,-18.203,67.13,11.942,69,1,0,0,0,0,0,0,0,0,0,0,0
535,-31.565,26.191,48.313,115,1,0,0,0,0,0,0,0,0,0,0,0
536,22.489,67.085,10.574,94,0,1,0,0,0,0,0,0,0,0,0,0
537,27.74,40.961,27.195,77,0,1,0,0,0,0,0,0,0,0,0,0
538,-57.484,-5.9355,23.452,62,1,0,0,0,0,0,0,0,0,0,0,0
539,14.559,8.5045,62.559,111,0,1,0,0,0,0,0,0,0,0,0,0
540,-11.71,62.464,27.188,69,1,0,0,0,0,0,0,0,0,0,0,0
541,-54.691,0.91358,40.691,81,1,0,0,0,0,0,0,0,0,0,0,0
542,27.679,28.893,40.75,112,0,1,0,0,0,0,0,0,0,0,0,0
543,-44.362,24.298,35.787,94,1,0,0,0,0,0,0,0,0,0,0,0
544,-5.98,14.96,49.94,100,1,0,0,0,0,0,0,0,0,0,0,0
545,45.191,48.191,12.255,94,0,1,0,0,0,0,0,0,0,0,0,0
546,2.7143,30.107,-17.464,112,0.30357,0.69643,0,0,0,0,0,0,0,0,0,0
547,-51.403,10.418,-1.1642,67,1,0,0,0,0,0,0,0,0,0,0,0
548,5.5,6.5526,69.184,76,0,1,0,0,0,0,0,0,0,0,0,0
549,47.778,6.1587,36.143,126,0,1,0,0,0,0,0,0,0,0,0,0
550,-0.99083,43.89,-19.046,109,0.76147,0.23853,0,0,0,0,0,0,0,0,0,0
551,28.537,45.463,17.94,67,0,1,0,0,0,0,0,0,0,0,0,0
552,38.857,27.629,-14.314,70,0,1,0,0,0,0,0,0,0,0,0,0
553,-41.188,4.5507,28.87,69,1,0,0,0,0,0,0,0,0,0,0,0
554,1.8824,-12.647,40.676,68,0.33824,0.66176,0,0,0,0,0,0,0,0,0,0
555,-11.951,68.716,-3.284,81,1,0,0,0,0,0,0,0,0,0,0,0
556,3.3333,46.211,11.439,114,0.26316,0.73684,0,0,0,0,0,0,0,0,0,0
557,35.741,57.153,-12.565,85,0,1,0,0,0,0,0,0,0,0,0,0
558,-36.752,18.792,54,101,1,0,0,0,0,0,0,0,0,0,0,0
559,-19.786,20.524,-21.262,84,1,0,0,0,0,0,0,0,0,0,0,0
560,-13.136,-1.4746,65.017,118,1,0,0,0,0,0,0,0,0,0,0,0
561,57.253,23.604,10.527,91,0,1,0,0,0,0,0,0,0,0,0,0
562,22.667,20.556,48.156,90,0,1,0,0,0,0,0,0,0,0,0,0
563,-5.1522,55.87,-23.239,92,1,0,0,0,0,0,0,0,0,0,0,0
564,-56.713,16.046,7.1264,87,1,0,0,0,0,0,0,0,0,0,0,0
565,3.5604,22.747,39.319,91,0.098901,0.9011,0,0,0,0,0,0,0,0,0,0
566,40.333,34.965,37.632,114,0,1,0,0,0,0,0,0,0,0,0,0
567,-41.718,34.423,16.113,71,1,0,0,0,0,0,0,0,0,0,0,0
568,-0.07619,56.038,-2.8381,105,0.60952,0.39048,0,0,0,0,0,0,0,0,0,0
569,-3.2692,-20.577,52.231,52,1,0,0,0,0,0,0,0,0,0,0,0
570,49.6,42.8,3.0286,105,0,1,0,0,0,0,0,0,0,0,0,0
571,32.183,-6.6789,61.982,109,0,1,0,0,0,0,0,0,0,0,0,0
572,62.829,1.6,15.571,70,0,1,0,0,0,0,0,0,0,0,0,0
573,5.0707,45.818,-25.939,99,0.10101,0.89899,0,0,0,0,0,0,0,0,0,0
574,-22.623,57.766,27.974,77,1,0,0,0,0,0,0,0,0,0,0,0
575,42.298,14.965,37.246,114,0,1,0,0,0,0,0,0,0,0,0,0
576,-20.439,32.78,-20.927,82,1,0,0,0,0,0,0,0,0,0,0,0
577,-58.7,8.3,11.733,60,1,0,0,0,0,0,0,0,0,0,0,0
578,16.5,31.889,-22.056,72,0,1,0,0,0,0,0,0,0,0,0,0
579,-12.164,49.397,-21.178,73,1,0,0,0,0,0,0,0,0,0,0,0
580,3.4146,65.439,-6.1707,82,0.14634,0.85366,0,0,0,0,0,0,0,0,0,0
581,-43.686,44.6,16.771,70,1,0,0,0,0,0,0,0,0,0,0,0
582,15.965,41.896,48.157,115,0,1,0,0,0,0,0,0,0,0,0,0
583,-42.744,-0.93023,56.116,86,1,0,0,0,0,0,0,0,0,0,0,0
584,-5.191,22.944,55.596,89,1,0,0,0,0,0,0,0,0,0,0,0
585,-24.056,-13.831,54.31,71,1,0,0,0,0,0,0,0,0,0,0,0
586,-3.8519,22.259,-8.4444,54,1,0,0,0,0,0,0,0,0,0,0,0
587,-0.17476,50.214,-9.8835,103,0.64078,0.35922,0,0,0,0,0,0,0,0,0,0
588,23.395,37.14,-19.116,86,0,1,0,0,0,0,0,0,0,0,0,0
589,-4.2683,-14.268,66.122,82,1,0,0,0,0,0,0,0,0,0,0,0
590,-43.622,44.081,-15.351,74,1,0,0,0,0,0,0,0,0,0,0,0
591,47.283,-10.642,36.943,53,0,1,0,0,0,0,0,0,0,0,0,0
592,49.306,19.653,20.163,98,0,1,0,0,0,0,0,0,0,0,0,0
593,-37.621,36.126,36.4,95,1,0,0,0,0,0,0,0,0,0,0,0
594,34.222,54.568,2.2469,81,0,1,0,0,0,0,0,0,0,0,0,0
595,-63.018,-7.2727,29.273,55,1,0,0,0,0,0,0,0,0,0,0,0
596,-56.46,-34.58,36.12,100,0,0,0,0,0,0,1,0,0,0,0,0
597,53.695,-52.763,24.559,118,0,0,0,0,0,0,0,1,0,0,0,0
598,65.047,-21.814,24.047,86,0,0,0,0,0,0,0,1,0,0,0,0
599,15.699,-54.082,21.425,73,0,0,0,0,0,0,0,1,0,0,0,0
600,-12.31,-46.479,67.099,71,0,0,0,0,0,0,1,0,0,0,0,0
601,-9.1905,-62.738,19.238,84,0,0,0,0,0,0,1,0,0,0,0,0
602,13.676,-47.314,51.276,105,0,0,0,0,0,0,0,1,0,0,0,0
603,48.892,-13.2,10.215,65,0,0,0,0,0,0,0,1,0,0,0,0
604,5.5556,-38.704,60.741,54,0,0,0,0,0,0,0,1,0,0,0,0
605,-53.462,-12.846,14.538,52,0,0,0,0,0,0,1,0,0,0,0,0
606,47.76,-34.848,49.536,125,0,0,0,0,0,0,0,1,0,0,0,0
607,-29.034,-32.517,56.552,58,0,0,0,0,0,0,1,0,0,0,0,0
608,-9.3478,-18.913,39.261,46,0,0,0,0,0,0,1,0,0,0,0,0
609,-56.932,-62.164,24.137,73,0,0,0,0,0,0,1,0,0,0,0,0
610,-19.259,-46,-2.4444,27,0,0,0,0,0,0,1,0,0,0,0,0
611,44.804,-69.052,40.784,97,0,0,0,0,0,0,0,1,0,0,0,0
612,21.724,-46.138,3.931,29,0,0,0,0,0,0,0,1,0,0,0,0
613,-42.299,-27.91,44.925,67,0,0,0,0,0,0,1,0,0,0,0,0
614,-52.298,-67.447,20,47,0,0,0,0,0,0,1,0,0,0,0,0
615,44.989,-75.892,30.817,93,0,0,0,0,0,0,0,1,0,0,0,0
616,-19.967,-61.1,5,60,0,0,0,0,0,0,1,0,0,0,0,0
617,0.084034,-49.479,26.168,119,0,0,0,0,0,0,0.63866,0.36134,0,0,0,0
618,-45.103,-25.759,62.517,58,0,0,0,0,0,0,1,0,0,0,0,0
619,10.105,-39.316,2.3158,38,0,0,0,0,0,0,0,1,0,0,0,0
620,-29.821,-75.051,40.795,78,0,0,0,0,0,0,1,0,0,0,0,0
621,45.545,-32.909,59.182,88,0,0,0,0,0,0,0,1,0,0,0,0
622,-54.486,-45.057,16.686,70,0,0,0,0,0,0,1,0,0,0,0,0
623,14.658,-29.873,40.152,79,0,0,0,0,0,0,0,1,0,0,0,0
624,-26.348,-58.391,28.739,46,0,0,0,0,0,0,1,0,0,0,0,0
625,-48.762,-26.635,20.762,63,0,0,0,0,0,0,1,0,0,0,0,0
626,29.143,-61.381,33.167,84,0,0,0,0,0,0,0,1,0,0,0,0
627,25.846,-62.077,3.6923,26,0,0,0,0,0,0,0,1,0,0,0,0
628,-13.4,-37.8,-5.3,60,0,0,0,0,0,0,1,0,0,0,0,0
629,43.689,-43.222,38.956,90,0,0,0,0,0,0,0,1,0,0,0,0
630,64.49,-4.5306,19.265,49,0,0,0,0,0,0,0,1,0,0,0,0
631,-15.65,-56.925,22.25,80,0,0,0,0,0,0,1,0,0,0,0,0
632,-8.7869,-55.705,0.19672,61,0,0,0,0,0,0,1,0,0,0,0,0
633,21.775,-74.18,54.247,89,0,0,0,0,0,0,0,1,0,0,0,0
634,-55.551,-21.551,50.612,49,0,0,0,0,0,0,1,0,0,0,0,0
635,-5.0968,-32.871,55.323,62,0,0,0,0,0,0,1,0,0,0,0,0
636,47.051,-40.712,20.678,59,0,0,0,0,0,0,0,1,0,0,0,0
637,-12.676,-49.493,38,71,0,0,0,0,0,0,1,0,0,0,0,0
638,-24.345,-33.31,73,58,0,0,0,0,0,0,1,0,0,0,0,0
639,23,-51.723,63.83,94,0,0,0,0,0,0,0,1,0,0,0,0
640,45.021,-17.702,20.745,94,0,0,0,0,0,0,0,1,0,0,0,0
641,-3.0233,-21.488,28.651,43,0,0,0,0,0,0,1,0,0,0,0,0
642,-34.027,-48.877,33.781,73,0,0,0,0,0,0,1,0,0,0,0,0
643,8.0408,-46.939,4.5306,49,0,0,0,0,0,0,0,1,0,0,0,0
644,-8.1905,-46.286,6.1587,63,0,0,0,0,0,0,1,0,0,0,0,0
645,-55.042,-32,25.979,96,0,0,0,0,0,0,1,0,0,0,0,0
646,66.03,-31.493,23.104,67,0,0,0,0,0,0,0,1,0,0,0,0
647,-11.689,-40.667,36.6,90,0,0,0,0,0,0,1,0,0,0,0,0
648,45.434,-62.505,21.939,99,0,0,0,0,0,0,0,1,0,0,0,0
649,-19.295,-57.295,68.864,88,0,0,0,0,0,0,1,0,0,0,0,0
650,-58.324,-24.405,43.811,74,0,0,0,0,0,0,1,0,0,0,0,0
651,42.618,-9.3091,19.745,55,0,0,0,0,0,0,0,1,0,0,0,0
652,12.097,-58.129,11.29,62,0,0,0,0,0,0,0,1,0,0,0,0
653,51.318,-17.409,57.136,44,0,0,0,0,0,0,0,1,0,0,0,0
654,32.481,-45.37,58.87,108,0,0,0,0,0,0,0,1,0,0,0,0
655,-10.913,-79.13,51.13,46,0,0,0,0,0,0,1,0,0,0,0,0
