ROI_number,X_MNI,Y_MNI,Z_MNI,VOL,Frontal_L,Frontal_R,Insula_L,Insula_R,Occipital_L,Occipital_R,Parietal_L,Parietal_R,Subcortical_L,Subcortical_R,Temporal_L,Temporal_R
328,14.841,-62.522,54.077,207,0,0,0,0,0,0,0,1,0,0,0,0
329,-5.3488,-46,45.349,215,0,0,0,0,0,0,0.99535,0.0046512,0,0,0,0
330,-42.554,-31.804,17.982,112,0,0,0,0,0,0,1,0,0,0,0,0
331,33.776,-35.075,45.448,134,0,0,0,0,0,0,0,1,0,0,0,0
332,0.85864,-46.021,33.843,191,0,0,0,0,0,0,0.49738,0.50262,0,0,0,0
333,-63.226,-16.946,16.344,93,0,0,0,0,0,0,1,0,0,0,0,0
334,-54.365,-45.462,18.115,104,0,0,0,0,0,0,1,0,0,0,0,0
335,48,-12.925,11.717,106,0,0,0,0,0,0,0,1,0,0,0,0
336,-36.536,-34.941,42.431,153,0,0,0,0,0,0,1,0,0,0,0,0
337,46.49,-50.89,26.619,155,0,0,0,0,0,0,0,1,0,0,0,0
338,29.569,-61.583,35.042,144,0,0,0,0,0,0,0,1,0,0,0,0
339,-28.194,-41.535,58.865,155,0,0,0,0,0,0,1,0,0,0,0,0
340,-2.8776,-25.265,29.531,98,0,0,0,0,0,0,0.97959,0.020408,0,0,0,0
341,64.312,-37.844,27.156,128,0,0,0,0,0,0,0,1,0,0,0,0
342,-41.043,-73.986,37.429,140,0,0,0,0,0,0,1,0,0,0,0,0
343,55.122,-61.488,26.171,164,0,0,0,0,0,0,0,1,0,0,0,0
344,-9.8077,-46.173,3.4423,104,0,0,0,0,0,0,1,0,0,0,0,0
345,-19.984,-50.52,70.374,123,0,0,0,0,0,0,1,0,0,0,0,0
346,36.776,-34.207,68,116,0,0,0,0,0,0,0,1,0,0,0,0
347,-5.904,-33.824,53.728,125,0,0,0,0,0,0,1,0,0,0,0,0
348,39.968,-79.302,23.794,126,0,0,0,0,0,0,0,1,0,0,0,0
349,15.802,-42.721,75.568,111,0,0,0,0,0,0,0,1,0,0,0,0
350,-6.5588,-62.515,17.338,136,0,0,0,0,0,0,1,0,0,0,0,0
351,-26.989,-60,29.849,93,0,0,0,0,0,0,1,0,0,0,0,0
352,-52.961,-20.494,17.636,154,0,0,0,0,0,0,1,0,0,0,0,0
353,14.412,-35.191,41.832,131,0,0,0,0,0,0,0,1,0,0,0,0
354,61.918,-44.082,19.672,122,0,0,0,0,0,0,0,1,0,0,0,0
355,62.659,-4.8182,26.227,88,0,0,0,0,0,0,0,1,0,0,0,0
356,-57.245,-61.019,15.849,106,0,0,0,0,0,0,1,0,0,0,0,0
357,41.593,-28.322,39.644,118,0,0,0,0,0,0,0,1,0,0,0,0
358,-11.062,-56.814,70.097,145,0,0,0,0,0,0,1,0,0,0,0,0
359,57.31,-17.575,48.425,113,0,0,0,0,0,0,0,1,0,0,0,0
360,41.912,-65.887,48.629,159,0,0,0,0,0,0,0,1,0,0,0,0
361,-56.278,-13.646,13.114,79,0,0,0,0,0,0,1,0,0,0,0,0
362,6.2381,-31.714,26.929,84,0,0,0,0,0,0,0,1,0,0,0,0
363,-52.544,-65.728,22.928,125,0,0,0,0,0,0,1,0,0,0,0,0
364,54.905,-62.048,16.397,126,0,0,0,0,0,0,0,1,0,0,0,0
365,10.673,-50.035,3.823,113,0,0,0,0,0,0,0,1,0,0,0,0
366,-30.45,-45.377,47.563,151,0,0,0,0,0,0,1,0,0,0,0,0
367,48.691,-41.418,20.818,110,0,0,0,0,0,0,0,1,0,0,0,0
368,-29.695,-74.122,40.794,131,0,0,0,0,0,0,1,0,0,0,0,0
369,6.8538,-58.749,64.386,171,0,0,0,0,0,0,0,1,0,0,0,0
370,-8.2921,-55.933,1.236,89,0,0,0,0,0,0,1,0,0,0,0,0
371,-45.662,-28.5,46.243,148,0,0,0,0,0,0,1,0,0,0,0,0
372,47.646,-70.338,18.231,130,0,0,0,0,0,0,0,1,0,0,0,0
373,-44.832,-27.307,61.96,101,0,0,0,0,0,0,1,0,0,0,0,0
374,14.24,-23.58,40.12,100,0,0,0,0,0,0,0,1,0,0,0,0
375,-12.555,-47.591,34.964,137,0,0,0,0,0,0,1,0,0,0,0,0
376,50.075,-22.604,42.83,159,0,0,0,0,0,0,0,1,0,0,0,0
377,14.671,-42.521,2.7534,146,0,0,0,0,0,0,0,1,0,0,0,0
378,-14.163,-77.415,52.439,123,0,0,0,0,0,0,1,0,0,0,0,0
379,-5.7358,-51.119,62.855,159,0,0,0,0,0,0,1,0,0,0,0,0
380,31.739,-73.5,22.13,92,0,0,0,0,0,0,0,1,0,0,0,0
381,-13.694,-29.892,39.928,111,0,0,0,0,0,0,1,0,0,0,0,0
382,-62.507,-27.652,22.783,138,0,0,0,0,0,0,1,0,0,0,0,0
383,9.45,-47.917,68.417,120,0,0,0,0,0,0,0,1,0,0,0,0
384,35.478,-51.435,36.159,138,0,0,0,0,0,0,0,1,0,0,0,0
385,-55.828,-44.079,46.98,151,0,0,0,0,0,0,1,0,0,0,0,0
386,5.7045,-33.682,54.909,88,0,0,0,0,0,0,0,1,0,0,0,0
387,43.195,-29.145,50.113,159,0,0,0,0,0,0,0,1,0,0,0,0
388,-41.469,-65.565,28.898,147,0,0,0,0,0,0,1,0,0,0,0,0
389,66.46,-34.04,17.4,100,0,0,0,0,0,0,0,1,0,0,0,0
390,14,-53.287,18.154,143,0,0,0,0,0,0,0,1,0,0,0,0
391,-25.388,-34.429,71.796,98,0,0,0,0,0,0,1,0,0,0,0,0
392,54.859,-21.376,31.647,170,0,0,0,0,0,0,0,1,0,0,0,0
393,-15.93,-44.421,-1.5906,171,0,0,0,0,0,0,1,0,0,0,0,0
394,-51.807,-23.325,55.88,83,0,0,0,0,0,0,1,0,0,0,0,0
395,32.793,-73.219,48.024,169,0,0,0,0,0,0,0,1,0,0,0,0
396,43.718,-9.7882,19.059,85,0,0,0,0,0,0,0,1,0,0,0,0
397,-63.778,-17.244,26.578,90,0,0,0,0,0,0,1,0,0,0,0,0
398,-4.7183,-73.986,46.099,142,0,0,0,0,0,0,0.99296,0.0070423,0,0,0,0
399,52.142,-50.787,17.484,155,0,0,0,0,0,0,0,1,0,0,0,0
400,19.302,-67.349,28.76,129,0,0,0,0,0,0,0,1,0,0,0,0
401,-30.868,-70.543,31.488,129,0,0,0,0,0,0,1,0,0,0,0,0
402,46.262,-49.037,41.979,191,0,0,0,0,0,0,0,1,0,0,0,0
403,-4.4815,-62.241,6.3704,108,0,0,0,0,0,0,1,0,0,0,0,0
404,-62.509,-50.211,16.895,114,0,0,0,0,0,0,1,0,0,0,0,0
405,61.291,-10.018,33.709,110,0,0,0,0,0,0,0,1,0,0,0,0
406,47.084,-73.096,27.892,166,0,0,0,0,0,0,0,1,0,0,0,0
407,-49.554,-34.496,25.901,121,0,0,0,0,0,0,1,0,0,0,0,0
408,-23.113,-64.623,38.715,151,0,0,0,0,0,0,1,0,0,0,0,0
409,26.194,-39.075,71.582,134,0,0,0,0,0,0,0,1,0,0,0,0
410,-25.167,-66.949,58.538,156,0,0,0,0,0,0,1,0,0,0,0,0
411,-56.685,-50.973,37.082,146,0,0,0,0,0,0,1,0,0,0,0,0
412,-13.924,-55.97,9.6212,132,0,0,0,0,0,0,1,0,0,0,0,0
413,-0.60606,-17.131,34.889,99,0,0,0,0,0,0,0.72727,0.27273,0,0,0,0
414,56.239,-9.3394,12.991,109,0,0,0,0,0,0,0,1,0,0,0,0
415,-5.1186,-42.085,59.593,118,0,0,0,0,0,0,1,0,0,0,0,0
416,-62.421,-22.857,36,133,0,0,0,0,0,0,1,0,0,0,0,0
417,61.723,-41.618,37.699,173,0,0,0,0,0,0,0,1,0,0,0,0
418,-6.3733,-55.8,32.933,150,0,0,0,0,0,0,1,0,0,0,0,0
419,52.52,-19.898,18.915,177,0,0,0,0,0,0,0,1,0,0,0,0
420,24.957,-78.357,43.986,140,0,0,0,0,0,0,0,1,0,0,0,0
421,12.44,-44.579,33.912,159,0,0,0,0,0,0,0,1,0,0,0,0
422,-39.885,-35.236,53.026,191,0,0,0,0,0,0,1,0,0,0,0,0
423,-15.78,-61.66,3.72,100,0,0,0,0,0,0,1,0,0,0,0,0
424,-16.906,-43.648,63.321,159,0,0,0,0,0,0,1,0,0,0,0,0
425,-48.32,-46.784,25.696,125,0,0,0,0,0,0,1,0,0,0,0,0
426,57.458,-31.446,23.518,166,0,0,0,0,0,0,0,1,0,0,0,0
427,24.029,-66.755,44.804,204,0,0,0,0,0,0,0,1,0,0,0,0
428,-5.7143,-50.844,12.694,147,0,0,0,0,0,0,1,0,0,0,0,0
429,49.398,-43.94,55.145,166,0,0,0,0,0,0,0,1,0,0,0,0
430,-15.173,-67.296,48.959,196,0,0,0,0,0,0,1,0,0,0,0,0
431,-35.563,-54.127,32.239,142,0,0,0,0,0,0,1,0,0,0,0,0
432,5.8963,-43.2,22.756,135,0,0,0,0,0,0,0.0074074,0.99259,0,0,0,0
433,46,-28.433,61.361,97,0,0,0,0,0,0,0,1,0,0,0,0
434,-46.942,-55.623,21.623,138,0,0,0,0,0,0,1,0,0,0,0,0
435,55.81,-55.646,36.962,158,0,0,0,0,0,0,0,1,0,0,0,0
436,-55.008,-60.105,35.609,133,0,0,0,0,0,0,1,0,0,0,0,0
437,16.433,-52.968,71.847,157,0,0,0,0,0,0,0,1,0,0,0,0
438,-2.8547,-36.274,28.034,117,0,0,0,0,0,0,0.92308,0.076923,0,0,0,0
439,-52.899,-29.876,17.473,129,0,0,0,0,0,0,1,0,0,0,0,0
440,-12.698,-45.621,53.29,169,0,0,0,0,0,0,1,0,0,0,0,0
441,-42.774,-59.6,53.123,155,0,0,0,0,0,0,1,0,0,0,0,0
442,-30.194,-45.939,68.509,165,0,0,0,0,0,0,1,0,0,0,0,0
443,65.179,-24.991,18.855,117,0,0,0,0,0,0,0,1,0,0,0,0
444,36.647,-79.504,35.188,133,0,0,0,0,0,0,0,1,0,0,0,0
445,3.9524,-23.571,42.286,168,0,0,0,0,0,0,0.18452,0.81548,0,0,0,0
446,-57.355,-23.736,46.331,121,0,0,0,0,0,0,1,0,0,0,0,0
447,-49.833,-32.25,36.323,192,0,0,0,0,0,0,1,0,0,0,0,0
448,20.775,-61.716,65.49,204,0,0,0,0,0,0,0,1,0,0,0,0
449,-1.0154,-65.954,25.646,130,0,0,0,0,0,0,0.73077,0.26923,0,0,0,0
450,45.316,-28.684,22.284,190,0,0,0,0,0,0,0,1,0,0,0,0
451,25.012,-62.889,6.6667,81,0,0,0,0,0,0,0,1,0,0,0,0
452,-6.5373,-71.836,56.209,134,0,0,0,0,0,0,1,0,0,0,0,0
453,62.508,-18.254,39.034,118,0,0,0,0,0,0,0,1,0,0,0,0
454,-13.732,-37.53,46.591,149,0,0,0,0,0,0,1,0,0,0,0,0
455,-49.849,-68.185,33.63,119,0,0,0,0,0,0,1,0,0,0,0,0
456,11.564,-49.006,44.279,165,0,0,0,0,0,0,0,1,0,0,0,0
457,-33.393,-33.785,63.421,214,0,0,0,0,0,0,1,0,0,0,0,0
458,61.301,-28.253,43.361,166,0,0,0,0,0,0,0,1,0,0,0,0
459,19.367,-45.443,63.608,158,0,0,0,0,0,0,0,1,0,0,0,0
460,-26.797,-54.527,40.649,148,0,0,0,0,0,0,1,0,0,0,0,0
461,40.533,-43.362,50.743,210,0,0,0,0,0,0,0,1,0,0,0,0
462,-34.434,-58.663,59.699,166,0,0,0,0,0,0,1,0,0,0,0,0
463,-53.372,-22.745,28.606,188,0,0,0,0,0,0,1,0,0,0,0,0
464,28.965,-72.871,33.753,170,0,0,0,0,0,0,0,1,0,0,0,0
465,-57.539,-55.528,25.27,178,0,0,0,0,0,0,1,0,0,0,0,0
466,60.549,-50.695,28.537,164,0,0,0,0,0,0,0,1,0,0,0,0
467,14.311,-40.559,52.82,161,0,0,0,0,0,0,0,1,0,0,0,0
468,16.237,-73.096,37.748,135,0,0,0,0,0,0,0,1,0,0,0,0
469,-62.083,-43.355,36.628,121,0,0,0,0,0,0,1,0,0,0,0,0
470,21.19,-53.339,9.2893,121,0,0,0,0,0,0,0,1,0,0,0,0
471,-2.543,-67.987,36.636,151,0,0,0,0,0,0,0.86093,0.13907,0,0,0,0
472,28.598,-41.065,57.402,184,0,0,0,0,0,0,0,1,0,0,0,0
473,-5.16,-47.013,22.333,150,0,0,0,0,0,0,1,0,0,0,0,0
474,44.699,-58.945,34.442,163,0,0,0,0,0,0,0,1,0,0,0,0
475,-11.308,-46.442,73.346,104,0,0,0,0,0,0,1,0,0,0,0,0
476,-50.75,-55.286,46.393,168,0,0,0,0,0,0,1,0,0,0,0,0
477,40.667,-71.291,38.127,189,0,0,0,0,0,0,0,1,0,0,0,0
478,-45.357,-41.937,43.511,221,0,0,0,0,0,0,1,0,0,0,0,0
479,-11.748,-56.578,22.415,135,0,0,0,0,0,0,1,0,0,0,0,0
480,-5.3086,-61.284,59.247,162,0,0,0,0,0,0,1,0,0,0,0,0
481,26.14,-53.71,56.019,214,0,0,0,0,0,0,0,1,0,0,0,0
482,-26.222,-51.961,58.758,153,0,0,0,0,0,0,1,0,0,0,0,0
483,54.253,-29.989,53.802,182,0,0,0,0,0,0,0,1,0,0,0,0
484,7.9024,-67.305,34.122,164,0,0,0,0,0,0,0,1,0,0,0,0
485,9.7917,-62.764,23.194,144,0,0,0,0,0,0,0,1,0,0,0,0
486,9.7857,-70.25,59.726,168,0,0,0,0,0,0,0,1,0,0,0,0
487,-25.082,-66.959,4.8776,98,0,0,0,0,0,0,1,0,0,0,0,0
488,61.448,-53.886,17.6,105,0,0,0,0,0,0,0,1,0,0,0,0
489,-25.015,-73.191,50.309,136,0,0,0,0,0,0,1,0,0,0,0,0
490,-61.987,-33.948,30.597,154,0,0,0,0,0,0,1,0,0,0,0,0
491,-22.795,-59.41,66.487,156,0,0,0,0,0,0,1,0,0,0,0,0
492,51.706,-34.686,41.755,204,0,0,0,0,0,0,0,1,0,0,0,0
493,30.283,-64.976,57.22,205,0,0,0,0,0,0,0,1,0,0,0,0
494,12.188,-29.109,48.656,128,0,0,0,0,0,0,0,1,0,0,0,0
495,50.58,-66.203,36.623,138,0,0,0,0,0,0,0,1,0,0,0,0
496,41.845,-18.655,17.741,116,0,0,0,0,0,0,0,1,0,0,0,0
497,-45.742,-55.435,34.144,209,0,0,0,0,0,0,1,0,0,0,0,0
498,-47.528,-46.382,54.663,178,0,0,0,0,0,0,1,0,0,0,0,0
499,7.6935,-46.645,12.903,124,0,0,0,0,0,0,0,1,0,0,0,0
500,-6.8302,-58.623,46.5,212,0,0,0,0,0,0,1,0,0,0,0,0
501,-45.248,-15.156,16.642,109,0,0,0,0,0,0,1,0,0,0,0,0
502,62.608,-16.941,16.353,102,0,0,0,0,0,0,0,1,0,0,0,0
503,-18.929,-61.838,18.808,99,0,0,0,0,0,0,1,0,0,0,0,0
504,3.6056,-57.761,15,142,0,0,0,0,0,0,0.17606,0.82394,0,0,0,0
505,19.909,-73.234,55.44,175,0,0,0,0,0,0,0,1,0,0,0,0
506,-25.405,-59.61,49.723,195,0,0,0,0,0,0,1,0,0,0,0,0
507,38.793,-44.497,63.254,169,0,0,0,0,0,0,0,1,0,0,0,0
508,-53.198,-33.473,52.371,167,0,0,0,0,0,0,1,0,0,0,0,0
509,64.012,-27.665,31.665,173,0,0,0,0,0,0,0,1,0,0,0,0
510,5.7714,-34,35.817,175,0,0,0,0,0,0,0.062857,0.93714,0,0,0,0
511,-8.2754,-39.362,36.565,138,0,0,0,0,0,0,1,0,0,0,0,0
512,-34.373,-29.76,20.213,75,0,0,0,0,0,0,1,0,0,0,0,0
513,45.6,-61.973,22.533,150,0,0,0,0,0,0,0,1,0,0,0,0
514,-61.657,-45.157,25.671,140,0,0,0,0,0,0,1,0,0,0,0,0
515,31.27,-46.554,45.865,148,0,0,0,0,0,0,0,1,0,0,0,0
516,-10.463,-20.358,40.589,95,0,0,0,0,0,0,1,0,0,0,0,0
517,57.789,-39.098,48,133,0,0,0,0,0,0,0,1,0,0,0,0
518,-15.556,-56.283,57.141,198,0,0,0,0,0,0,1,0,0,0,0,0
519,-14.229,-67.796,61.962,157,0,0,0,0,0,0,1,0,0,0,0,0
520,-45.759,-65.468,43.342,158,0,0,0,0,0,0,1,0,0,0,0,0
521,64.712,-7.8654,16.25,104,0,0,0,0,0,0,0,1,0,0,0,0
522,-34.679,-63.531,40.498,209,0,0,0,0,0,0,1,0,0,0,0,0
523,-53.903,-41.472,34.25,144,0,0,0,0,0,0,1,0,0,0,0,0
524,49.802,-58.748,45.817,131,0,0,0,0,0,0,0,1,0,0,0,0
525,3.1921,-52.463,52.256,203,0,0,0,0,0,0,0.24138,0.75862,0,0,0,0
526,-24.56,-58.68,6.32,100,0,0,0,0,0,0,1,0,0,0,0,0
527,-43.383,-38.267,61.117,120,0,0,0,0,0,0,1,0,0,0,0,0
528,3.1401,-54.773,26.193,207,0,0,0,0,0,0,0.29952,0.70048,0,0,0,0
529,53.347,-42.622,30.839,193,0,0,0,0,0,0,0,1,0,0,0,0
530,-40.876,-22.569,19.46,137,0,0,0,0,0,0,1,0,0,0,0,0
531,28.497,-49.408,68.426,169,0,0,0,0,0,0,0,1,0,0,0,0
532,13.457,-52.346,58.272,162,0,0,0,0,0,0,0,1,0,0,0,0
533,-3.5615,-30.93,41.209,187,0,0,0,0,0,0,0.96791,0.032086,0,0,0,0
534,3.303,-57.475,39.566,198,0,0,0,0,0,0,0.24242,0.75758,0,0,0,0
535,26.212,-55.854,43.43,151,0,0,0,0,0,0,0,1,0,0,0,0
536,-60.437,-32.967,42.04,151,0,0,0,0,0,0,1,0,0,0,0,0
537,-8.7302,-25.143,48.032,126,0,0,0,0,0,0,1,0,0,0,0,0
538,39.57,-35.747,58.025,158,0,0,0,0,0,0,0,1,0,0,0,0
539,34.646,-66.677,26.8,130,0,0,0,0,0,0,0,1,0,0,0,0
540,21.606,-57.669,21.953,127,0,0,0,0,0,0,0,1,0,0,0,0
541,-11.891,-62.688,37.828,128,0,0,0,0,0,0,1,0,0,0,0,0
542,4.9312,-39.884,46.138,189,0,0,0,0,0,0,0.074074,0.92593,0,0,0,0
543,-35.736,-70.066,49.956,182,0,0,0,0,0,0,1,0,0,0,0,0
544,40.882,-39.671,39.539,152,0,0,0,0,0,0,0,1,0,0,0,0
545,-38.113,-53.104,46.679,212,0,0,0,0,0,0,1,0,0,0,0,0
546,55.504,-48.936,46.326,141,0,0,0,0,0,0,0,1,0,0,0,0
547,-19.527,-40.873,74.655,110,0,0,0,0,0,0,1,0,0,0,0,0
548,51.342,-19.079,56.474,76,0,0,0,0,0,0,0,1,0,0,0,0
549,34.941,-55.124,61.673,153,0,0,0,0,0,0,0,1,0,0,0,0
550,13.751,-56.793,32.864,169,0,0,0,0,0,0,0,1,0,0,0,0
551,13.204,-61.978,42.939,181,0,0,0,0,0,0,0,1,0,0,0,0
552,-37.282,-47.188,59.494,170,0,0,0,0,0,0,1,0,0,0,0,0
553,4.3133,-21.566,29.735,83,0,0,0,0,0,0,0,1,0,0,0,0
554,2.9171,-65.922,50.351,205,0,0,0,0,0,0,0.25854,0.74146,0,0,0,0
555,6.6822,-41.535,59.38,129,0,0,0,0,0,0,0,1,0,0,0,0
556,35.783,-59.041,45.213,221,0,0,0,0,0,0,0,1,0,0,0,0
557,62.319,-15.138,25.436,188,0,0,0,0,0,0,0,1,0,0,0,0
558,43.547,-55.442,54.256,172,0,0,0,0,0,0,0,1,0,0,0,0
559,11.041,-73.801,47.263,171,0,0,0,0,0,0,0,1,0,0,0,0
560,-35.282,-45.71,38.305,131,0,0,0,0,0,0,1,0,0,0,0,0
561,-38.105,-72.749,10.947,171,0,0,0,0,1,0,0,0,0,0,0,0
562,-16.121,-80.424,42.227,132,0,0,0,0,1,0,0,0,0,0,0,0
563,16.136,-81.007,29.388,147,0,0,0,0,0,1,0,0,0,0,0,0
564,-14.504,-60.945,-6.5827,127,0,0,0,0,1,0,0,0,0,0,0,0
565,48.705,-75.568,7.0072,139,0,0,0,0,0,1,0,0,0,0,0,0
566,-33.205,-62.455,-12.432,88,0,0,0,0,1,0,0,0,0,0,0,0
567,52.989,-66.779,-2.0211,95,0,0,0,0,0,1,0,0,0,0,0,0
568,10.033,-66.488,12.455,123,0,0,0,0,0,1,0,0,0,0,0,0
569,-37.338,-75.176,21.191,136,0,0,0,0,1,0,0,0,0,0,0,0
570,-14.722,-49.649,-7.0309,97,0,0,0,0,1,0,0,0,0,0,0,0
571,-5.8849,-73.827,25.525,139,0,0,0,0,1,0,0,0,0,0,0,0
572,16.154,-48.222,-5.9487,117,0,0,0,0,0,1,0,0,0,0,0,0
573,30.308,-72.282,-12.026,156,0,0,0,0,0,1,0,0,0,0,0,0
574,-55.795,-63.284,6.4318,176,0,0,0,0,1,0,0,0,0,0,0,0
575,-16.112,-68,10.86,107,0,0,0,0,1,0,0,0,0,0,0,0
576,-17.02,-101.05,-4.2177,147,0,0,0,0,1,0,0,0,0,0,0,0
577,45.161,-67.468,2,124,0,0,0,0,0,1,0,0,0,0,0,0
578,-48.066,-74.975,20.595,121,0,0,0,0,1,0,0,0,0,0,0,0
579,-15.403,-87.714,35.338,154,0,0,0,0,1,0,0,0,0,0,0,0
580,-43.705,-64.189,-7.8526,95,0,0,0,0,1,0,0,0,0,0,0,0
581,-24.141,-87.535,2.2595,185,0,0,0,0,1,0,0,0,0,0,0,0
582,-13.546,-98.151,-14.185,119,0,0,0,0,1,0,0,0,0,0,0,0
583,24,-47.732,-9.7573,239,0,0,0,0,0,1,0,0,0,0,0,0
584,33.425,-87.448,21.931,87,0,0,0,0,0,1,0,0,0,0,0,0
585,-19.5,-44.045,-11.477,88,0,0,0,0,1,0,0,0,0,0,0,0
586,8.3265,-83.959,36.789,147,0,0,0,0,0,1,0,0,0,0,0,0
587,-13.45,-88,-19.767,120,0,0,0,0,1,0,0,0,0,0,0,0
588,-26.061,-70.121,23.838,99,0,0,0,0,1,0,0,0,0,0,0,0
589,17.72,-59.497,-7.9161,143,0,0,0,0,0,1,0,0,0,0,0,0
590,18.628,-78.41,-0.11538,156,0,0,0,0,0,1,0,0,0,0,0,0
591,-39.263,-64.821,18.737,95,0,0,0,0,1,0,0,0,0,0,0,0
592,44.11,-63.137,7.3425,146,0,0,0,0,0,1,0,0,0,0,0,0
593,-50.474,-71.126,-6.5185,135,0,0,0,0,1,0,0,0,0,0,0,0
594,-35.349,-81.116,38.302,86,0,0,0,0,1,0,0,0,0,0,0,0
595,-21.196,-55.732,-3.2577,97,0,0,0,0,1,0,0,0,0,0,0,0
596,29.819,-83.375,9.2361,144,0,0,0,0,0,1,0,0,0,0,0,0
597,-34.816,-82.097,-19.029,103,0,0,0,0,1,0,0,0,0,0,0,0
598,18.538,-96.221,-12.621,145,0,0,0,0,0,1,0,0,0,0,0,0
599,-28.768,-73.695,-16.768,151,0,0,0,0,1,0,0,0,0,0,0,0
600,-4.6625,-97.987,-4.675,160,0,0,0,0,0.9875,0.0125,0,0,0,0,0,0
601,10.143,-61.492,-0.47619,126,0,0,0,0,0,1,0,0,0,0,0,0
602,38.063,-84.476,12.778,126,0,0,0,0,0,1,0,0,0,0,0,0
603,-5.6716,-71.746,15.164,134,0,0,0,0,1,0,0,0,0,0,0,0
604,-17.021,-70.579,34.869,145,0,0,0,0,1,0,0,0,0,0,0,0
605,-47.551,-66.068,12.816,147,0,0,0,0,1,0,0,0,0,0,0,0
606,-5.0247,-88.568,31.728,162,0,0,0,0,1,0,0,0,0,0,0,0
607,12.289,-98.173,-2,173,0,0,0,0,0,1,0,0,0,0,0,0
608,-25.628,-83.411,39.969,129,0,0,0,0,1,0,0,0,0,0,0,0
609,-6.9459,-70.892,4.5676,148,0,0,0,0,1,0,0,0,0,0,0,0
610,26.703,-61.694,-12.036,111,0,0,0,0,0,1,0,0,0,0,0,0
611,-23.617,-53.85,-11.883,120,0,0,0,0,1,0,0,0,0,0,0,0
612,-24.253,-97.266,5.9241,158,0,0,0,0,1,0,0,0,0,0,0,0
613,24.146,-68.081,-5.0244,123,0,0,0,0,0,1,0,0,0,0,0,0
614,-40.527,-86.257,-5.1351,148,0,0,0,0,1,0,0,0,0,0,0,0
615,30.667,-91.203,-13.855,138,0,0,0,0,0,1,0,0,0,0,0,0
616,19.459,-55.568,1.1351,111,0,0,0,0,0,1,0,0,0,0,0,0
617,35.059,-80.506,-5.8471,170,0,0,0,0,0,1,0,0,0,0,0,0
618,11.177,-98.113,10.823,124,0,0,0,0,0,1,0,0,0,0,0,0
619,-24.526,-87.008,-20.18,133,0,0,0,0,1,0,0,0,0,0,0,0
620,-37.084,-88.726,4.9832,179,0,0,0,0,1,0,0,0,0,0,0,0
621,-48.39,-57.915,3.8983,118,0,0,0,0,1,0,0,0,0,0,0,0
622,13.421,-91.829,26.237,152,0,0,0,0,0,1,0,0,0,0,0,0
623,37.732,-75.859,5.4225,142,0,0,0,0,0,1,0,0,0,0,0,0
624,15.982,-87.261,-17.622,111,0,0,0,0,0,1,0,0,0,0,0,0
625,-16.59,-97.949,14.308,156,0,0,0,0,1,0,0,0,0,0,0,0
626,34.698,-92.279,-2.4806,129,0,0,0,0,0,1,0,0,0,0,0,0
627,18.423,-75.437,11.549,142,0,0,0,0,0,1,0,0,0,0,0,0
628,39.718,-69.128,-9.1795,78,0,0,0,0,0,1,0,0,0,0,0,0
629,-46.609,-78.093,-0.1457,151,0,0,0,0,1,0,0,0,0,0,0,0
630,-5.5207,-82.793,41.752,121,0,0,0,0,0.99174,0.0082645,0,0,0,0,0,0
631,4.0134,-70.201,5.1544,149,0,0,0,0,0.10738,0.89262,0,0,0,0,0,0
632,-34.492,-89.954,-13.431,130,0,0,0,0,1,0,0,0,0,0,0,0
633,-20.69,-77.648,6.9014,142,0,0,0,0,1,0,0,0,0,0,0,0
634,-33.562,-84.994,28.71,169,0,0,0,0,1,0,0,0,0,0,0,0
635,-6.8395,-80.333,-12.679,162,0,0,0,0,1,0,0,0,0,0,0,0
636,36.02,-81.327,-17.802,101,0,0,0,0,0,1,0,0,0,0,0,0
637,9.6513,-78.851,6.8205,195,0,0,0,0,0,1,0,0,0,0,0,0
638,-17.475,-71.532,-12.525,141,0,0,0,0,1,0,0,0,0,0,0,0
639,-36.953,-72.671,-8.2941,170,0,0,0,0,1,0,0,0,0,0,0,0
640,29.948,-92.745,10.405,153,0,0,0,0,0,1,0,0,0,0,0,0
641,25.452,-82.963,-18.326,135,0,0,0,0,0,1,0,0,0,0,0,0
642,-48.671,-77.197,8.9605,152,0,0,0,0,1,0,0,0,0,0,0,0
643,-15.724,-90.571,-7.1034,203,0,0,0,0,1,0,0,0,0,0,0,0
644,-43.607,-78.115,29.213,122,0,0,0,0,1,0,0,0,0,0,0,0
645,18.128,-85.872,18.395,172,0,0,0,0,0,1,0,0,0,0,0,0
646,5.6078,-75.48,18.598,204,0,0,0,0,0.083333,0.91667,0,0,0,0,0,0
647,30.179,-80.78,23.106,123,0,0,0,0,0,1,0,0,0,0,0,0
648,-3.2199,-98.113,8.6383,141,0,0,0,0,0.94326,0.056738,0,0,0,0,0,0
649,-7.0282,-71,-6.2113,142,0,0,0,0,1,0,0,0,0,0,0,0
650,21.525,-98.302,6.1007,139,0,0,0,0,0,1,0,0,0,0,0,0
651,-24.476,-63.58,-10.923,143,0,0,0,0,1,0,0,0,0,0,0,0
652,-13.591,-93.682,24.712,132,0,0,0,0,1,0,0,0,0,0,0,0
653,-42.563,-66.719,1.8443,167,0,0,0,0,1,0,0,0,0,0,0,0
654,-30.184,-95.224,-3.3289,152,0,0,0,0,1,0,0,0,0,0,0,0
655,-4.8161,-94.103,19.529,174,0,0,0,0,0.98851,0.011494,0,0,0,0,0,0
